Time[8ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
236943253,45,0,1,1,1,0,0
236943255,37,0,1,1,1,0,0
236943256,45,0,1,1,1,0,0
236943258,37,0,1,1,1,0,0
236943259,45,0,1,1,1,0,0
236943263,37,0,1,1,1,0,0
236943264,33,0,1,1,1,0,0
236943265,45,0,1,1,1,0,0
236943266,33,0,1,1,1,0,0
236943270,37,0,1,1,1,0,0
236943271,45,0,1,1,1,0,0
236943273,33,0,1,1,1,0,0
236943275,37,0,1,1,1,0,0
236943276,45,0,1,1,1,0,0
236943277,37,0,1,1,1,0,0
236943278,33,0,1,1,1,0,0
236943279,37,0,1,1,1,0,0
236943280,33,0,1,1,1,0,0
236943281,37,0,1,1,1,0,0
236943282,33,0,1,1,1,0,0
236943283,37,0,1,1,1,0,0
236943284,33,0,1,1,1,0,0
236943285,37,0,1,1,1,0,0
236943286,33,0,1,1,1,0,0
236943288,37,0,1,1,1,0,0
236943289,33,0,1,1,1,0,0
236943290,37,0,1,1,1,0,0
236943291,33,0,1,1,1,0,0
236943292,37,0,1,1,1,0,0
236943293,33,0,1,1,1,0,0
236943294,37,0,1,1,1,0,0
236943295,33,0,1,1,1,0,0
236943296,37,0,1,1,1,0,0
236943297,33,0,1,1,1,0,0
236943298,37,0,1,1,1,0,0
236943299,33,0,1,1,1,0,0
236943300,37,0,1,1,1,0,0
236943304,33,0,1,1,1,0,0
236943305,37,0,1,1,1,0,0
236943308,33,0,1,1,1,0,0
236943309,37,0,1,1,1,0,0
236943311,33,0,1,1,1,0,0
236943312,37,0,1,1,1,0,0
236943320,33,0,1,1,1,0,0
236943321,37,0,1,1,1,0,0
236943324,33,0,1,1,1,0,0
236943325,32,0,1,1,1,0,0
236943334,33,0,1,1,1,0,0
236943335,32,0,1,1,1,0,0
236943346,33,0,1,1,1,0,0
236943347,32,0,1,1,1,0,0
236943348,33,0,1,1,1,0,0
236943349,32,0,1,1,1,0,0
236943354,33,0,1,1,1,0,0
236943357,32,0,1,1,1,0,0
236943358,33,0,1,1,1,0,0
236943359,32,0,1,1,1,0,0
236943363,33,0,1,1,1,0,0
236943366,32,0,1,1,1,0,0
236943367,33,0,1,1,1,0,0
236943368,32,0,1,1,1,0,0
236943370,33,0,1,1,1,0,0
236943371,0,0,1,1,1,0,0
236943374,32,0,1,1,1,0,0
236943376,33,0,1,1,1,0,0
236943377,0,0,1,1,1,0,0
236943378,33,0,1,1,1,0,0
236943382,32,0,1,1,1,0,0
236943384,33,0,1,1,1,0,0
236943388,32,0,1,1,1,0,0
236943390,33,0,1,1,1,0,0
236943393,32,0,1,1,1,0,0
236943394,33,0,1,1,1,0,0
236943396,32,0,1,1,1,0,0
236943398,0,0,1,1,1,0,0
236943400,33,0,1,1,1,0,0
236943403,32,0,1,1,1,0,0
236943404,0,0,1,1,1,0,0
236943405,32,0,1,1,1,0,0
236943406,33,0,1,1,1,0,0
236943407,0,0,1,1,1,0,0
236943408,32,0,1,1,1,0,0
236943409,0,0,1,1,1,0,0
236943410,32,0,1,1,1,0,0
236943411,0,0,1,1,1,0,0
236943412,33,0,1,1,1,0,0
236943414,0,0,1,1,1,0,0
236943415,32,0,1,1,1,0,0
236943416,0,0,1,1,1,0,0
236943417,32,0,1,1,1,0,0
236943422,0,0,1,1,1,0,0
236943424,32,0,1,1,1,0,0
236943429,0,0,1,1,1,0,0
236943430,32,0,1,1,1,0,0
