Time[20ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
699412240,115,2,0,0,1,1,1
699412258,115,2,0,1,1,1,1
699412348,115,2,1,1,1,1,1
699412351,123,2,1,1,1,1,1
699412382,104,2,1,1,1,1,1
699412389,104,2,0,1,1,1,1
699412403,104,2,0,0,1,1,1
699412420,104,2,0,1,1,1,1
699412476,104,2,1,1,1,1,1
699412507,0,2,1,1,1,1,1
699412514,0,2,0,1,1,1,1
699412528,0,2,0,0,1,1,1
699412545,0,2,0,1,1,1,1
699412598,0,2,1,1,1,1,1
699412632,84,2,1,1,1,1,1
699412639,84,2,0,1,1,1,1
699412653,84,2,0,0,1,1,1
699412670,84,2,0,1,1,1,1
699412723,84,2,1,1,1,1,1
699412726,85,2,1,1,1,1,1
699412757,69,2,1,1,1,1,1
699412764,69,2,0,1,1,1,1
699412778,69,2,0,0,1,1,1
699412795,69,2,0,1,1,1,1
699412848,69,2,1,1,1,1,1
699412851,87,2,1,1,1,1,1
699412882,82,2,1,1,1,1,1
699412889,82,2,0,1,1,1,1
699412903,82,2,0,0,1,1,1
699412920,82,2,0,1,1,1,1
699413010,82,2,1,1,1,1,1
699413014,95,2,1,1,1,1,1
699413044,77,2,1,1,1,1,1
699413051,77,2,0,1,1,1,1
699413064,77,2,0,0,1,1,1
699413082,77,2,0,1,1,1,1
699413135,77,2,1,1,1,1,1
699413139,125,2,1,1,1,1,1
699413169,61,2,1,1,1,1,1
699413177,61,2,0,1,1,1,1
699413190,61,2,0,0,1,1,1
699413207,61,2,0,1,1,1,1
699413260,61,2,1,1,1,1,1
699413263,125,2,1,1,1,1,1
699413264,112,2,1,1,1,1,1
699413265,80,2,1,0,1,1,1
699413294,80,2,1,1,1,1,1
699413301,80,2,0,1,1,1,1
699413315,80,2,0,0,1,1,1
699413332,80,2,0,1,1,1,1
699413385,80,2,1,1,1,1,1
699413388,120,2,1,1,1,1,1
699413419,56,2,1,1,1,1,1
699413426,56,2,0,1,1,1,1
699413440,56,2,0,0,1,1,1
699413457,56,2,0,1,1,1,1
699413513,56,2,1,1,1,1,1
699413514,0,2,1,1,1,1,1
699413515,0,2,1,0,1,1,1
699413544,0,2,1,1,1,1,1
699413564,0,2,0,1,1,1,1
699413578,0,2,0,0,1,1,1
699413595,0,2,0,1,1,1,1
699413635,0,2,1,1,1,1,1
699413669,84,2,1,1,1,1,1
699413676,84,2,0,1,1,1,1
699413690,84,2,0,0,1,1,1
699413707,84,2,0,1,1,1,1
699413797,84,2,1,1,1,1,1
699413801,94,2,1,1,1,1,1
699413832,90,2,1,1,1,1,1
699413839,90,2,0,1,1,1,1
699413852,90,2,0,0,1,1,1
699413870,90,2,0,1,1,1,1
699413922,90,2,1,1,1,1,1
699413923,123,2,1,1,1,1,1
