Time[8ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
166363201,15,2,1,1,1,1,1
166363202,3,2,1,1,1,1,1
166363279,1,2,1,1,1,1,1
166363326,1,2,0,1,1,1,1
166363360,1,2,0,0,1,1,1
166363405,1,2,0,1,1,1,1
166363506,1,2,1,1,1,1,1
166363591,151,2,1,1,1,1,1
166363631,151,2,0,1,1,1,1
166363665,151,2,0,0,1,1,1
166363718,151,2,0,1,1,1,1
166363818,151,2,1,1,1,1,1
166363826,183,2,1,1,1,1,1
166363827,180,2,1,1,1,1,1
166363904,52,2,1,1,1,1,1
166363957,52,2,0,1,1,1,1
166363991,52,2,0,0,1,1,1
166364030,52,2,0,1,1,1,1
166364131,52,2,1,1,1,1,1
166364139,60,2,1,1,1,1,1
166364216,8,2,1,1,1,1,1
166364262,8,2,0,1,1,1,1
166364296,8,2,0,0,1,1,1
166364342,8,2,0,1,1,1,1
166364443,8,2,1,1,1,1,1
166364451,9,2,1,1,1,1,1
166364528,1,2,1,1,1,1,1
166364567,1,2,0,1,1,1,1
166364601,1,2,0,0,1,1,1
166364655,1,2,0,1,1,1,1
166364755,1,2,1,1,1,1,1
166364756,129,2,1,1,1,1,1
166364764,145,2,1,1,1,1,1
166364841,144,2,1,1,1,1,1
166364893,144,2,0,1,1,1,1
166364927,144,2,0,0,1,1,1
166364967,144,2,0,1,1,1,1
166365162,144,2,1,1,1,1,1
166365247,223,2,1,1,1,1,1
166365300,223,2,0,1,1,1,1
166365333,223,2,0,0,1,1,1
166365373,223,2,0,1,1,1,1
166365474,223,2,1,1,1,1,1
166365482,255,2,1,1,1,1,1
166365483,252,2,1,1,1,1,1
166365559,108,2,1,1,1,1,1
166365605,108,2,0,1,1,1,1
166365639,108,2,0,0,1,1,1
166365686,108,2,0,1,1,1,1
166365786,108,2,1,1,1,1,1
166365794,109,2,1,1,1,1,1
166365795,105,2,1,1,1,1,1
166365872,33,2,1,1,1,1,1
166365910,33,2,0,1,1,1,1
166365944,33,2,0,0,1,1,1
166365968,33,2,0,1,1,1,1
166366099,33,2,1,1,1,1,1
166366107,43,2,1,1,1,1,1
166366108,42,2,1,1,1,1,1
166366184,10,2,1,1,1,1,1
166366236,10,2,0,1,1,1,1
166366269,10,2,0,0,1,1,1
166366311,10,2,0,1,1,1,1
166366411,10,2,1,1,1,1,1
166366412,138,2,1,1,1,1,1
166366497,254,2,1,1,1,1,1
166366541,254,2,0,1,1,1,1
166366574,254,2,0,0,1,1,1
166366623,254,2,0,1,1,1,1
166366732,254,2,1,1,1,1,1
166366733,120,2,1,1,1,1,1
166366809,40,2,1,1,1,1,1
166366846,40,2,0,1,1,1,1
166366880,40,2,0,0,1,1,1
166366905,40,2,0,1,1,1,1
166367130,40,2,1,1,1,1,1
166367138,169,2,1,1,1,1,1
166367215,161,2,1,1,1,1,1
166367253,161,2,0,1,1,1,1
166367287,161,2,0,0,1,1,1
166367311,161,2,0,1,1,1,1
166367442,161,2,1,1,1,1,1
166367528,171,2,1,1,1,1,1
166367578,171,2,0,1,1,1,1
166367612,171,2,0,0,1,1,1
166367654,171,2,0,1,1,1,1
166367763,171,2,1,1,1,1,1
166367840,161,2,1,1,1,1,1
166367884,161,2,0,1,1,1,1
166367917,161,2,0,0,1,1,1
166367967,161,2,0,1,1,1,1
166368067,161,2,1,1,1,1,1
166368068,185,2,1,1,1,1,1
166368075,189,2,1,1,1,1,1
166368153,188,2,1,1,1,1,1
166368189,188,2,0,1,1,1,1
166368223,188,2,0,0,1,1,1
166368248,188,2,0,1,1,1,1
166368380,188,2,1,1,1,1,1
166368389,255,2,1,1,1,1,1
166368465,223,2,1,1,1,1,1
166368514,223,2,0,1,1,1,1
166368548,223,2,0,0,1,1,1
166368592,223,2,0,1,1,1,1
166368786,223,2,1,1,1,1,1
166368794,255,2,1,1,1,1,1
166368795,249,2,1,1,1,1,1
166368871,105,2,1,1,1,1,1
166368921,105,2,0,1,1,1,1
166368955,105,2,0,0,1,1,1
166368998,105,2,0,1,1,1,1
166369098,105,2,1,1,1,1,1
166369107,107,2,1,1,1,1,1
166369184,10,2,1,1,1,1,1
166369227,10,2,0,1,1,1,1
166369260,10,2,0,0,1,1,1
166369310,10,2,0,1,1,1,1
166369419,10,2,1,1,1,1,1
166369496,8,2,1,1,1,1,1
166369532,8,2,0,1,1,1,1
166369565,8,2,0,0,1,1,1
166369591,8,2,0,1,1,1,1
166369723,8,2,1,1,1,1,1
166369809,10,2,1,1,1,1,1
166369857,10,2,0,1,1,1,1
166369891,10,2,0,0,1,1,1
166369935,10,2,0,1,1,1,1
166370121,10,2,1,1,1,1,1
166370162,10,2,0,1,1,1,1
166370196,10,2,0,0,1,1,1
166370247,10,2,0,1,1,1,1
166370348,10,2,1,1,1,1,1
166370349,234,2,1,1,1,1,1
166370357,238,2,1,1,1,1,1
166370433,230,2,1,1,1,1,1
166370488,230,2,0,1,1,1,1
166370522,230,2,0,0,1,1,1
166370560,230,2,0,1,1,1,1
166370754,230,2,1,1,1,1,1
166370763,238,2,1,1,1,1,1
166370840,10,2,1,1,1,1,1
166370895,10,2,0,1,1,1,1
166370928,10,2,0,0,1,1,1
166370966,10,2,0,1,1,1,1
166371152,10,2,1,1,1,1,1
166371200,10,2,0,1,1,1,1
166371234,10,2,0,0,1,1,1
166371279,10,2,0,1,1,1,1
166371387,10,2,1,1,1,1,1
166371464,8,2,1,1,1,1,1
166371505,8,2,0,1,1,1,1
166371539,8,2,0,0,1,1,1
166371591,8,2,0,1,1,1,1
166371691,8,2,1,1,1,1,1
166371692,9,2,1,1,1,1,1
166371777,47,2,1,1,1,1,1
166371831,47,2,0,1,1,1,1
166371864,47,2,0,0,1,1,1
166371903,47,2,0,1,1,1,1
166372089,47,2,1,1,1,1,1
166372136,47,2,0,1,1,1,1
166372170,47,2,0,0,1,1,1
166372216,47,2,0,1,1,1,1
