Time[20ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
625680042,209,3,0,1,0,1,0
625680045,251,3,0,1,0,1,0
625680059,251,3,0,0,0,1,0
625680079,251,3,0,1,0,1,0
625680153,251,3,1,1,0,1,0
625680166,251,3,0,1,0,1,0
625680167,249,3,0,1,0,1,0
625680170,253,3,0,1,0,1,0
625680184,253,3,0,0,0,1,0
625680204,253,3,0,1,0,1,0
625680315,253,3,1,1,0,1,0
625680329,253,3,0,1,0,1,0
625680333,241,3,0,1,0,1,0
625680346,241,3,0,0,0,1,0
625680366,241,3,0,1,0,1,0
625680440,241,3,1,1,0,1,0
625680454,241,3,0,1,0,1,0
625680458,243,3,0,1,0,1,0
625680471,243,3,0,0,0,1,0
625680491,243,3,0,1,0,1,0
625680565,243,3,1,1,0,1,0
625680579,243,3,0,1,0,1,0
625680580,131,3,0,0,0,1,0
625680583,131,3,0,1,0,1,0
625680596,131,3,0,0,0,1,0
625680616,131,3,0,1,0,1,0
625680690,131,3,1,1,0,1,0
625680704,131,3,0,1,0,1,0
625680708,89,3,0,1,0,1,0
625680721,89,3,0,0,0,1,0
625680741,89,3,0,1,0,1,0
625680815,89,3,1,1,0,1,0
625680829,89,3,0,1,0,1,0
625680833,1,3,0,1,0,1,0
625680846,1,3,0,0,0,1,0
625680866,1,3,0,1,0,1,0
625680978,1,3,1,1,0,1,0
625680991,1,3,0,1,0,1,0
625680995,0,3,0,1,0,1,0
625681009,0,3,0,0,0,1,0
625681028,0,3,0,1,0,1,0
625681103,0,3,1,1,0,1,0
625681116,0,3,0,1,0,1,0
625681120,3,3,0,1,0,1,0
625681134,3,3,0,0,0,1,0
625681153,3,3,0,1,0,1,0
625681228,3,3,1,1,0,1,0
625681241,3,3,0,1,0,1,0
625681242,19,3,0,1,0,1,0
625681245,27,3,0,1,0,1,0
625681259,27,3,0,0,0,1,0
625681278,27,3,0,1,0,1,0
625681353,27,3,1,1,0,1,0
625681366,27,3,0,1,0,1,0
625681370,0,3,0,1,0,1,0
625681384,0,3,0,0,0,1,0
625681403,0,3,0,1,0,1,0
625681478,0,3,1,1,0,1,0
625681491,0,3,0,1,0,1,0
625681495,2,3,0,1,0,1,0
625681509,2,3,0,0,0,1,0
625681528,2,3,0,1,0,1,0
625681603,2,3,1,1,0,1,0
625681616,2,3,0,1,0,1,0
625681620,129,3,0,1,0,1,0
625681634,129,3,0,0,0,1,0
625681653,129,3,0,1,0,1,0
625681765,129,3,1,1,0,1,0
